Neural Network Name, Layer Number, NumPEs, Runtime (Cycles), Activity count-based Energy (nJ), Throughput (MACs/Cycle), Throughput Per Energy (GMACs/s*J), Area, Power, NoC BW (Elements/cycle), Avg BW Req, Peak BW Req, Vector Width,  L2 SRAM Size (Bytes), L1 SRAM Size (Bytes), Multicasting Factor (Weight), Multicasting Factor (Input), Num Total Input Pixels, Num Total Weight Pixels, Ops/J, Num MACs, PE power, L1 power, L2 power, NOC power, input l1 read, input l1 write, input l2 read, input l2 write, input reuse factor,filter l1 read, filter l1 write, filter l2 read, filter l2 write, filter reuse factor,output l1 read, output l1 write, output l2 read, output l2 write, output reuse factor,Ingress Delay (Min), Ingress Delay (Max), Ingress Delay (Avg), Egress Delay (Min), Egress Delay (Max),  Egress Delay (Avg),Compute Delay (Min), Compute Delay (Min), Compute Delay (Avg),Avg number of utilized PEs, Arithmetic Intensity
MobileNetV2,Bottleneck3_2_1,256,169345,2.06568e+08,95.9994,464.736,4.39674e+08,6004.41,1024,32.15,160,9,648,6,1,1,112896,20736,7.87006e+07,16257024,2816.18,56.5248,4,3127.71,16257024, 5416768, 5416768, 112896, 3.00124, 16257024, 27648, 27648, 20736, 588, 16257024, 16257024, 112896, 338688, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 4
MobileNetV2,Bottleneck3_2_2,256,704,1.46619e+07,1244.45,84876.9,4.39674e+08,6004.41,1024,467.148,2592,9,5470,54,1,1,112896,1296,5.97533e+07,876096,2816.18,56.5248,4,3127.71,876096, 314496, 314496, 112896, 2.78571, 876096, 1296, 1296, 1296, 676, 876096, 876096, 97344, 96668, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 144, 3
MobileNetV2,Bottleneck3_2_3,256,169345,1.05342e+08,95.9994,911.315,4.39674e+08,6004.41,1024,32.15,160,9,648,6,1,1,112896,20736,1.54327e+08,16257024,2816.18,56.5248,4,3127.71,16257024, 5416768, 5416768, 112896, 3.00124, 16257024, 27648, 27648, 20736, 588, 16257024, 16257024, 112896, 338688, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 4
MobileNetV2,Bottleneck3_2_Residual,256,785,6.54706e+06,143.817,21966.6,4.39674e+08,6004.41,1024,144.184,288,9,862,6,1,1,112896,144,1.72438e+07,112896,2816.18,56.5248,4,3127.71,112896, 112896, 112896, 112896, 1, 112896, 144, 144, 144, 784, 112896, 112896, 112896, 112112, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 144, 1
MobileNetV2,Bottleneck3_3_1,256,169345,1.00397e+08,95.9994,956.195,4.39674e+08,6004.41,1024,32.15,160,9,648,6,1,1,112896,20736,1.61927e+08,16257024,2816.18,56.5248,4,3127.71,16257024, 5416768, 5416768, 112896, 3.00124, 16257024, 27648, 27648, 20736, 588, 16257024, 16257024, 112896, 338688, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 4
MobileNetV2,Bottleneck3_3_2,256,704,1.46619e+07,1244.45,84876.9,4.39674e+08,6004.41,1024,467.148,2592,9,5470,54,1,1,112896,1296,5.97533e+07,876096,2816.18,56.5248,4,3127.71,876096, 314496, 314496, 112896, 2.78571, 876096, 1296, 1296, 1296, 676, 876096, 876096, 97344, 96668, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 144, 3
MobileNetV2,Bottleneck3_3_3,256,37633,2.93998e+07,95.9974,3265.24,4.39674e+08,6004.41,1024,32.1514,160,9,648,6,1,1,112896,4608,1.22881e+08,3612672,2816.18,56.5248,4,3127.71,3612672, 1203776, 1203776, 112896, 3.00112, 3612672, 6144, 6144, 4608, 588, 3612672, 3612672, 25088, 75264, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 4
MobileNetV2,Bottleneck4_1_1,256,75265,4.71792e+07,63.9991,1356.51,4.39674e+08,6004.41,1024,16.0616,80,9,328,6,1,1,25088,6144,1.02098e+08,4816896,2816.18,56.5248,4,3127.71,4816896, 1202720, 1202720, 25088, 4.005, 4816896, 6144, 6144, 6144, 784, 4816896, 4816896, 150528, 150528, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 128, 4
MobileNetV2,Bottleneck4_1_2,256,341,8.61861e+06,856.399,99366.2,4.39674e+08,6004.41,1024,1206.53,3456,9,7294,54,1,1,150528,1728,3.38839e+07,292032,2816.18,56.5248,4,3127.71,292032, 202176, 202176, 150528, 1.44444, 292032, 1728, 1728, 1728, 169, 292032, 292032, 129792, 32279, 1, 2, 4, 2, 1, 1, 1, 1, 1, 1, 192, 1.5
MobileNetV2,Bottleneck4_1_3,256,56449,3.61947e+07,127.998,3536.37,4.39674e+08,6004.41,1024,32.5998,160,9,648,6,1,1,37632,36864,1.99625e+08,7225344,2816.18,56.5248,4,3127.71,7225344, 1803328, 1803328, 37632, 4.00667, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 112896, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 4
MobileNetV2,Bottleneck4_2_1,256,56449,8.07988e+07,127.998,1584.15,4.39674e+08,6004.41,1024,32.5998,160,9,648,6,1,1,37632,36864,8.94239e+07,7225344,2816.18,56.5248,4,3127.71,7225344, 1803328, 1803328, 37632, 4.00667, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 112896, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 4
MobileNetV2,Bottleneck4_2_2,256,159,4.44314e+06,1564.98,352224,4.39674e+08,6004.41,1024,684,3456,9,7294,54,1,1,37632,1728,5.60037e+07,248832,2816.18,56.5248,4,3127.71,248832, 96768, 96768, 37632, 2.57143, 248832, 1728, 1728, 1728, 144, 248832, 248832, 27648, 27504, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 192, 3
MobileNetV2,Bottleneck4_2_3,256,56449,3.57722e+07,127.998,3578.14,4.39674e+08,6004.41,1024,32.5998,160,9,648,6,1,1,37632,36864,2.01982e+08,7225344,2816.18,56.5248,4,3127.71,7225344, 1803328, 1803328, 37632, 4.00667, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 112896, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 4
MobileNetV2,Bottleneck4_2_Residual,256,197,2.18852e+06,191.025,87285.4,4.39674e+08,6004.41,1024,192.98,384,9,1150,6,1,1,37632,192,1.71952e+07,37632,2816.18,56.5248,4,3127.71,37632, 37632, 37632, 37632, 1, 37632, 192, 192, 192, 196, 37632, 37632, 37632, 37436, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 192, 1
MobileNetV2,Bottleneck4_3_1,256,56449,3.4397e+07,127.998,3721.19,4.39674e+08,6004.41,1024,32.5998,160,9,648,6,1,1,37632,36864,2.10057e+08,7225344,2816.18,56.5248,4,3127.71,7225344, 1803328, 1803328, 37632, 4.00667, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 112896, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 4
MobileNetV2,Bottleneck4_3_2,256,159,4.44314e+06,1564.98,352224,4.39674e+08,6004.41,1024,684,3456,9,7294,54,1,1,37632,1728,5.60037e+07,248832,2816.18,56.5248,4,3127.71,248832, 96768, 96768, 37632, 2.57143, 248832, 1728, 1728, 1728, 144, 248832, 248832, 27648, 27504, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 192, 3
MobileNetV2,Bottleneck4_3_3,256,56449,3.57722e+07,127.998,3578.14,4.39674e+08,6004.41,1024,32.5998,160,9,648,6,1,1,37632,36864,2.01982e+08,7225344,2816.18,56.5248,4,3127.71,7225344, 1803328, 1803328, 37632, 4.00667, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 112896, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 4
MobileNetV2,Bottleneck4_3_Residual,256,197,2.18852e+06,191.025,87285.4,4.39674e+08,6004.41,1024,192.98,384,9,1150,6,1,1,37632,192,1.71952e+07,37632,2816.18,56.5248,4,3127.71,37632, 37632, 37632, 37632, 1, 37632, 192, 192, 192, 196, 37632, 37632, 37632, 37436, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 192, 1
MobileNetV2,Bottleneck4_4_1,256,56449,3.4397e+07,127.998,3721.19,4.39674e+08,6004.41,1024,32.5998,160,9,648,6,1,1,37632,36864,2.10057e+08,7225344,2816.18,56.5248,4,3127.71,7225344, 1803328, 1803328, 37632, 4.00667, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 37632, 112896, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 4
MobileNetV2,Bottleneck4_4_2,256,159,4.44314e+06,1564.98,352224,4.39674e+08,6004.41,1024,684,3456,9,7294,54,1,1,37632,1728,5.60037e+07,248832,2816.18,56.5248,4,3127.71,248832, 96768, 96768, 37632, 2.57143, 248832, 1728, 1728, 1728, 144, 248832, 248832, 27648, 27504, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 192, 3
MobileNetV2,Bottleneck4_4_3,256,18817,1.34543e+07,127.993,9513.17,4.39674e+08,6004.41,1024,32.602,160,9,648,6,1,1,37632,12288,1.79009e+08,2408448,2816.18,56.5248,4,3127.71,2408448, 601152, 601152, 37632, 4.00639, 2408448, 12288, 12288, 12288, 196, 2408448, 2408448, 12544, 37632, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 4
MobileNetV2,Bottleneck5_1_1,256,37633,3.80237e+07,127.997,3366.23,4.39674e+08,6004.41,1024,32.4915,160,9,648,6,1,1,12544,24576,1.26681e+08,4816896,2816.18,56.5248,4,3127.71,4816896, 1198144, 1198144, 12544, 4.0203, 4816896, 24576, 24576, 24576, 196, 4816896, 4816896, 75264, 75264, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 4
MobileNetV2,Bottleneck5_1_2,256,328,8.89112e+06,1517.27,170650,4.39674e+08,6004.41,1024,684,4608,9,9728,54,1,1,75264,3456,5.59732e+07,497664,2816.18,56.5248,4,3127.71,497664, 193536, 193536, 75264, 2.57143, 497664, 3456, 3456, 3456, 144, 497664, 497664, 55296, 55296, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 192, 3
MobileNetV2,Bottleneck5_1_3,256,225793,1.386e+08,127.999,923.516,4.39674e+08,6004.41,1024,32.6261,160,9,648,6,1,1,75264,147456,2.08523e+08,28901376,2816.18,56.5248,4,3127.71,28901376, 7219264, 7219264, 75264, 4.00337, 28901376, 147456, 147456, 147456, 196, 28901376, 28901376, 75264, 451584, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 4
MobileNetV2,Bottleneck5_2_1,256,225793,3.22038e+08,127.999,397.467,4.39674e+08,6004.41,1024,32.6261,160,9,648,6,1,1,75264,147456,8.97452e+07,28901376,2816.18,56.5248,4,3127.71,28901376, 7219264, 7219264, 75264, 4.00337, 28901376, 147456, 147456, 147456, 196, 28901376, 28901376, 75264, 451584, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 4
MobileNetV2,Bottleneck5_2_2,256,328,8.89112e+06,1517.27,170650,4.39674e+08,6004.41,1024,684,4608,9,9728,54,1,1,75264,3456,5.59732e+07,497664,2816.18,56.5248,4,3127.71,497664, 193536, 193536, 75264, 2.57143, 497664, 3456, 3456, 3456, 144, 497664, 497664, 55296, 55296, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 192, 3
MobileNetV2,Bottleneck5_2_3,256,56449,3.80923e+07,127.998,3360.2,4.39674e+08,6004.41,1024,32.627,160,9,648,6,1,1,75264,36864,1.8968e+08,7225344,2816.18,56.5248,4,3127.71,7225344, 1804864, 1804864, 75264, 4.00326, 7225344, 36864, 36864, 36864, 196, 7225344, 7225344, 18816, 112896, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 4
MobileNetV2,Bottleneck6_1_1,256,112897,1.136e+08,95.9991,845.066,4.39674e+08,6004.41,1024,32.572,160,9,648,6,1,1,18816,55296,9.54055e+07,10838016,2816.18,56.5248,4,3127.71,10838016, 3603520, 3603520, 18816, 3.00762, 10838016, 73728, 73728, 55296, 147, 10838016, 10838016, 112896, 225792, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 4
MobileNetV2,Bottleneck6_1_2,256,198,6.0364e+06,942.545,156144,4.39674e+08,6004.41,1024,1296,4608,9,9728,54,1,1,112896,5184,3.09165e+07,186624,2816.18,56.5248,4,3127.71,186624, 134784, 134784, 112896, 1.38462, 186624, 5184, 5184, 5184, 36, 186624, 186624, 82944, 20736, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 192, 1.5
MobileNetV2,Bottleneck5_2_3,256,127009,8.54786e+07,127.999,1497.44,4.39674e+08,6004.41,1024,34.5402,160,9,648,6,1,1,28224,331776,1.90188e+08,16257024,2816.18,56.5248,4,3127.71,16257024, 4055104, 4055104, 28224, 4.00903, 16257024, 331776, 331776, 331776, 49, 16257024, 16257024, 28224, 254016, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 4
MobileNetV2,Bottleneck6_2_1,256,127009,1.89554e+08,127.999,675.263,4.39674e+08,6004.41,1024,34.5402,160,9,648,6,1,1,28224,331776,8.57645e+07,16257024,2816.18,56.5248,4,3127.71,16257024, 4055104, 4055104, 28224, 4.00903, 16257024, 331776, 331776, 331776, 49, 16257024, 16257024, 28224, 254016, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 4
MobileNetV2,Bottleneck6_2_2,256,101,2.79602e+06,1283.17,458927,4.39674e+08,6004.41,1024,875.52,4608,9,9728,54,1,1,28224,5184,4.63516e+07,129600,2816.18,56.5248,4,3127.71,129600, 60480, 60480, 28224, 2.14286, 129600, 5184, 5184, 5184, 25, 129600, 129600, 14400, 14400, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 192, 3
MobileNetV2,Bottleneck6_2_3,256,127009,8.50193e+07,127.999,1505.53,4.39674e+08,6004.41,1024,34.5402,160,9,648,6,1,1,28224,331776,1.91216e+08,16257024,2816.18,56.5248,4,3127.71,16257024, 4055104, 4055104, 28224, 4.00903, 16257024, 331776, 331776, 331776, 49, 16257024, 16257024, 28224, 254016, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 4
MobileNetV2,Bottleneck6_2_Residual,256,148,1.65905e+06,190.703,114947,4.39674e+08,6004.41,1024,195.918,512,9,1536,6,1,1,28224,576,1.70121e+07,28224,2816.18,56.5248,4,3127.71,28224, 28224, 28224, 28224, 1, 28224, 576, 576, 576, 49, 28224, 28224, 28224, 28224, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 192, 1
MobileNetV2,Bottleneck6_3_1,256,127009,8.43475e+07,127.999,1517.52,4.39674e+08,6004.41,1024,34.5402,160,9,648,6,1,1,28224,331776,1.92739e+08,16257024,2816.18,56.5248,4,3127.71,16257024, 4055104, 4055104, 28224, 4.00903, 16257024, 331776, 331776, 331776, 49, 16257024, 16257024, 28224, 254016, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 4
MobileNetV2,Bottleneck6_3_2,256,101,2.79602e+06,1283.17,458927,4.39674e+08,6004.41,1024,875.52,4608,9,9728,54,1,1,28224,5184,4.63516e+07,129600,2816.18,56.5248,4,3127.71,129600, 60480, 60480, 28224, 2.14286, 129600, 5184, 5184, 5184, 25, 129600, 129600, 14400, 14400, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 192, 3
MobileNetV2,Bottleneck6_3_3,256,35281,2.46008e+07,127.996,5202.93,4.39674e+08,6004.41,1024,34.5415,160,9,648,6,1,1,28224,92160,1.83565e+08,4515840,2816.18,56.5248,4,3127.71,4515840, 1126464, 1126464, 28224, 4.00886, 4515840, 92160, 92160, 92160, 49, 4515840, 4515840, 7840, 70560, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 4
MobileNetV2,Bottleneck7_1_1,256,70561,7.52036e+07,106.665,1418.35,4.39674e+08,6004.41,1024,34.3955,160,9,648,6,1,1,7840,153600,1.0008e+08,7526400,2816.18,56.5248,4,3127.71,7526400, 2242624, 2242624, 7840, 3.35607, 7526400, 184320, 184320, 153600, 40.8333, 7526400, 7526400, 47040, 141120, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 4
MobileNetV2,Bottleneck7_1_2,256,144,4.66003e+06,1500,321886,4.39674e+08,6004.41,1024,1094.4,4608,9,9728,54,1,1,47040,8640,4.63516e+07,216000,2816.18,56.5248,4,3127.71,216000, 100800, 100800, 47040, 2.14286, 216000, 8640, 8640, 8640, 25, 216000, 216000, 24000, 24000, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 240, 3
MobileNetV2,Bottleneck7_1_3,256,117601,7.97879e+07,127.999,1604.24,4.39674e+08,6004.41,1024,34.5693,160,9,648,6,1,1,47040,307200,1.8866e+08,15052800,2816.18,56.5248,4,3127.71,15052800, 3758144, 3758144, 47040, 4.00538, 15052800, 307200, 307200, 307200, 49, 15052800, 15052800, 15680, 235200, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 4
MobileNetV2,CONV2D_2,256,156801,2.01009e+08,127.999,636.782,4.39674e+08,6004.41,1024,34.482,160,9,648,6,1,1,15680,409600,9.98481e+07,20070400,2816.18,56.5248,4,3127.71,20070400, 4997184, 4997184, 15680, 4.01634, 20070400, 409600, 409600, 409600, 49, 20070400, 20070400, 62720, 313600, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 4
MobileNetV2,CONV2D_3,256,10001,1.78678e+08,127.987,716.301,4.39674e+08,6004.41,1024,158.406,160,9,648,6,1,1,1280,1280000,7.16372e+06,1280000,2816.18,56.5248,4,3127.71,1280000, 304064, 304064, 1280, 4.20964, 1280000, 1280000, 1280000, 1280000, 1, 1280000, 1280000, 1000, 20000, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 256, 0.8
